id,age,job,marital,education,default,balance,housing,loan,contact,day,month,duration,campaign,pdays,previous,poutcome,y
4423,45,management,single,tertiary,no,2048,yes,no,cellular,18,oct,310,1,804,1,failure,yes
716,45,blue-collar,married,secondary,no,115,no,no,cellular,11,aug,209,4,-1,0,unknown,no
2884,23,admin.,single,secondary,no,5,no,no,unknown,12,may,413,1,-1,0,unknown,no
1369,65,retired,divorced,unknown,no,300,no,no,cellular,2,aug,245,2,-1,0,unknown,no
1607,47,management,divorced,tertiary,no,1149,no,yes,cellular,15,jul,82,2,-1,0,unknown,no
1078,32,technician,single,tertiary,no,0,no,no,cellular,7,aug,268,2,-1,0,unknown,no
2519,43,technician,single,tertiary,yes,0,no,no,cellular,29,aug,73,4,-1,0,unknown,no
3105,30,services,divorced,secondary,no,0,yes,no,cellular,13,may,172,1,-1,0,unknown,no
2275,45,management,married,tertiary,no,-206,yes,no,cellular,6,may,337,2,-1,0,unknown,no
3713,32,blue-collar,married,secondary,no,119,no,no,cellular,4,may,20,5,-1,0,unknown,no
548,39,management,single,tertiary,no,12437,no,no,telephone,18,nov,40,1,-1,0,unknown,no
1802,30,services,single,secondary,no,432,yes,no,unknown,20,may,340,3,-1,0,unknown,no
1583,26,blue-collar,married,secondary,no,484,yes,no,unknown,19,may,48,2,-1,0,unknown,no
93,32,management,single,tertiary,no,3616,no,no,cellular,14,aug,165,2,-1,0,unknown,no
1036,53,technician,married,secondary,no,2647,yes,no,unknown,30,may,121,1,-1,0,unknown,no
1130,29,management,married,tertiary,no,877,no,no,cellular,3,feb,166,3,-1,0,unknown,no
516,34,technician,married,tertiary,no,691,yes,yes,unknown,2,jun,70,1,-1,0,unknown,no
4487,49,entrepreneur,divorced,secondary,no,32,no,no,cellular,5,feb,128,1,-1,0,unknown,no
2609,57,management,married,primary,no,-226,yes,no,unknown,4,jun,272,1,-1,0,unknown,no
351,35,management,married,tertiary,yes,32,yes,no,cellular,21,nov,180,1,-1,0,unknown,no
3247,50,blue-collar,divorced,primary,no,1545,yes,no,cellular,20,nov,25,1,-1,0,unknown,no
3619,47,technician,married,primary,no,145,yes,no,unknown,7,may,157,6,-1,0,unknown,no
31,31,technician,married,secondary,no,171,no,no,cellular,27,aug,81,3,-1,0,unknown,no
1778,56,management,married,tertiary,no,15520,no,no,cellular,18,nov,420,1,-1,0,unknown,no
4441,38,management,married,tertiary,no,12877,no,no,unknown,17,jun,118,3,-1,0,unknown,no
370,58,housemaid,married,tertiary,no,497,no,no,unknown,11,jun,138,5,-1,0,unknown,no
1623,47,blue-collar,married,primary,no,3451,no,yes,cellular,21,nov,125,2,-1,0,unknown,no
4377,31,blue-collar,married,secondary,no,-617,yes,no,unknown,2,jun,115,2,-1,0,unknown,no
3768,47,management,single,tertiary,no,0,no,no,unknown,11,jun,58,3,-1,0,unknown,no
475,57,blue-collar,married,primary,no,452,yes,no,unknown,13,may,139,4,-1,0,unknown,no
2729,34,blue-collar,single,tertiary,no,1011,yes,no,unknown,6,may,136,1,-1,0,unknown,no
2319,44,management,married,secondary,no,-665,no,no,cellular,30,jul,342,3,-1,0,unknown,no
2907,44,technician,married,tertiary,no,1707,no,no,cellular,8,aug,406,3,-1,0,unknown,no
3502,32,management,divorced,tertiary,no,883,yes,no,cellular,10,dec,798,1,185,5,other,yes
4190,32,blue-collar,married,secondary,no,150,no,no,cellular,5,feb,210,1,-1,0,unknown,no
1441,49,unknown,married,unknown,no,301,no,no,cellular,14,aug,789,2,-1,0,unknown,no
4281,52,management,married,secondary,no,335,no,no,cellular,21,oct,411,1,182,1,failure,yes
832,59,retired,married,secondary,no,163,no,no,cellular,24,jul,464,1,-1,0,unknown,no
3979,32,management,single,tertiary,no,751,yes,no,unknown,8,may,64,1,-1,0,unknown,no
1823,35,technician,divorced,secondary,no,473,yes,yes,unknown,26,may,434,4,-1,0,unknown,no
3572,55,technician,married,secondary,no,0,no,no,cellular,19,nov,336,1,-1,0,unknown,no
4414,26,services,single,secondary,no,256,yes,no,cellular,4,may,101,2,-1,0,unknown,no
139,60,management,married,unknown,no,6313,no,no,unknown,19,jun,39,2,-1,0,unknown,no
3975,34,services,married,secondary,no,-315,yes,no,unknown,8,may,56,2,-1,0,unknown,no
3730,43,technician,married,secondary,no,3285,yes,no,unknown,13,may,1721,2,-1,0,unknown,yes
3163,31,technician,single,secondary,no,373,no,no,cellular,22,aug,346,5,-1,0,unknown,no
1562,43,blue-collar,married,primary,no,7727,yes,no,unknown,15,may,302,8,-1,0,unknown,no
2117,40,housemaid,married,primary,no,1832,no,no,cellular,6,feb,213,4,-1,0,unknown,no
4144,29,blue-collar,married,secondary,no,358,no,no,cellular,21,jul,88,5,-1,0,unknown,no
8,41,entrepreneur,married,tertiary,no,221,yes,no,unknown,14,may,57,2,-1,0,unknown,no
3087,28,management,single,tertiary,no,224,yes,no,cellular,2,feb,97,3,-1,0,unknown,no
1557,28,student,single,tertiary,no,1562,no,no,cellular,15,feb,659,4,-1,0,unknown,yes
4486,37,blue-collar,married,primary,no,378,yes,no,unknown,9,may,514,1,-1,0,unknown,no
3512,33,management,single,tertiary,no,335,no,no,cellular,29,aug,130,4,-1,0,unknown,no
3152,47,housemaid,married,primary,no,0,no,no,cellular,10,aug,1225,2,-1,0,unknown,no
1151,44,admin.,married,secondary,no,205,no,no,cellular,3,nov,289,1,-1,0,unknown,yes
1457,33,management,married,tertiary,no,3696,no,no,cellular,19,nov,305,1,182,3,failure,no
2933,39,services,married,primary,no,1601,yes,no,unknown,23,may,201,2,-1,0,unknown,no
1005,41,management,married,tertiary,no,10758,yes,no,cellular,1,jun,288,1,-1,0,unknown,no
678,49,services,single,secondary,no,133,no,no,unknown,11,jun,319,6,-1,0,unknown,no
1553,34,blue-collar,married,secondary,no,3990,yes,no,cellular,24,jul,633,7,-1,0,unknown,no
2832,36,management,married,tertiary,no,1582,no,no,telephone,3,feb,26,2,197,1,failure,no
4313,35,admin.,married,secondary,no,8652,yes,no,unknown,24,jun,103,6,-1,0,unknown,no
1888,34,blue-collar,single,secondary,no,-72,yes,no,cellular,7,jul,273,5,-1,0,unknown,no
1652,23,technician,single,secondary,no,-306,yes,no,unknown,4,jun,217,2,-1,0,unknown,no
3665,26,services,single,secondary,no,5533,yes,no,cellular,7,may,582,2,283,4,failure,no
4514,38,blue-collar,married,secondary,no,1205,yes,no,cellular,20,apr,45,4,153,1,failure,no
432,34,technician,single,tertiary,no,228,yes,no,cellular,22,jul,387,4,-1,0,unknown,no
2962,71,retired,married,tertiary,no,14220,yes,no,cellular,9,sep,397,1,-1,0,unknown,yes
3819,46,technician,divorced,secondary,no,-824,yes,no,cellular,7,aug,429,3,-1,0,unknown,yes
3688,38,unemployed,married,secondary,no,-673,yes,no,unknown,26,may,364,1,-1,0,unknown,no
3112,35,management,married,secondary,no,1160,yes,no,unknown,27,may,116,3,-1,0,unknown,no
3005,60,admin.,married,secondary,no,3735,no,no,cellular,22,dec,190,1,188,9,success,yes
3261,32,blue-collar,married,primary,no,66,no,no,cellular,19,nov,244,1,-1,0,unknown,no
277,38,technician,single,tertiary,no,0,no,no,cellular,28,aug,247,2,-1,0,unknown,no
1155,32,technician,single,tertiary,no,259,no,no,cellular,22,jul,407,4,-1,0,unknown,no
2448,25,student,single,tertiary,no,5,no,no,cellular,29,sep,138,1,-1,0,unknown,no
3443,40,blue-collar,married,secondary,no,6767,yes,no,cellular,20,nov,97,2,-1,0,unknown,no
1187,27,technician,married,secondary,no,130,yes,no,cellular,7,may,265,3,-1,0,unknown,no
1729,53,admin.,single,secondary,no,2398,yes,no,cellular,2,aug,317,1,180,2,failure,yes
4064,33,technician,single,tertiary,no,125,no,no,telephone,29,aug,66,2,-1,0,unknown,no
2510,53,retired,divorced,secondary,yes,-200,no,yes,unknown,6,jun,161,1,-1,0,unknown,no
816,41,technician,married,secondary,no,77,yes,no,cellular,7,may,56,1,-1,0,unknown,no
2034,42,technician,married,secondary,no,473,yes,no,cellular,7,jul,216,5,-1,0,unknown,no
3450,41,blue-collar,married,primary,no,389,yes,no,unknown,16,jun,127,2,-1,0,unknown,no
2071,37,services,married,secondary,no,4760,yes,no,cellular,20,nov,187,2,-1,0,unknown,no
2713,54,technician,married,tertiary,no,98,no,no,cellular,8,aug,420,4,-1,0,unknown,no
701,40,technician,single,tertiary,no,445,yes,no,cellular,24,jul,631,1,-1,0,unknown,no
1688,38,housemaid,married,secondary,no,-278,yes,no,cellular,28,jul,143,2,-1,0,unknown,no
687,35,blue-collar,married,primary,no,-12,yes,no,unknown,12,may,212,5,-1,0,unknown,no
4183,60,technician,single,tertiary,no,2934,no,no,cellular,8,aug,233,2,-1,0,unknown,no
4327,55,services,divorced,primary,no,653,no,no,unknown,6,jun,800,1,-1,0,unknown,no
937,33,blue-collar,married,secondary,no,86,yes,no,unknown,19,may,364,1,-1,0,unknown,no
1378,41,blue-collar,married,primary,no,951,yes,no,cellular,20,apr,23,4,-1,0,unknown,no
3631,55,retired,married,secondary,no,4194,no,yes,telephone,30,jul,208,3,-1,0,unknown,no
3135,48,management,married,tertiary,no,1808,yes,no,cellular,26,feb,245,1,-1,0,unknown,yes
4325,53,blue-collar,married,secondary,no,-626,yes,no,cellular,9,jul,205,1,-1,0,unknown,no
2696,55,management,divorced,tertiary,no,9756,yes,no,cellular,5,jun,103,2,95,1,other,yes
559,47,technician,divorced,secondary,no,2914,yes,no,cellular,18,aug,405,13,-1,0,unknown,no
4214,36,student,single,unknown,no,386,no,no,unknown,18,jun,359,2,-1,0,unknown,no
1310,37,student,married,unknown,no,0,no,no,unknown,18,jun,115,1,-1,0,unknown,no
866,54,retired,married,secondary,no,3671,no,no,unknown,11,jun,67,3,-1,0,unknown,no
4054,28,technician,single,secondary,no,1532,no,no,cellular,22,may,253,1,107,5,failure,no
661,28,management,single,tertiary,no,0,yes,no,cellular,16,jul,767,5,-1,0,unknown,yes
2703,21,student,single,unknown,no,137,yes,no,unknown,12,may,198,3,-1,0,unknown,no
4100,34,management,married,tertiary,no,436,yes,no,cellular,17,apr,28,1,345,1,failure,no
3354,61,management,married,secondary,no,1471,no,no,cellular,12,aug,331,2,-1,0,unknown,no
3289,58,management,married,tertiary,no,16264,no,no,telephone,17,nov,215,3,-1,0,unknown,no
3531,44,management,divorced,tertiary,no,0,no,no,cellular,22,aug,54,2,-1,0,unknown,no
2640,27,admin.,single,tertiary,no,3672,yes,no,cellular,15,may,157,2,351,5,failure,no
1423,51,admin.,divorced,secondary,no,467,yes,no,unknown,19,may,83,1,-1,0,unknown,no
128,32,blue-collar,single,secondary,no,228,no,no,telephone,5,feb,176,1,288,3,failure,no
1206,61,management,married,tertiary,no,6016,no,no,cellular,2,feb,670,3,-1,0,unknown,yes
3305,40,blue-collar,single,secondary,no,3,no,no,cellular,19,nov,998,1,-1,0,unknown,yes
972,25,services,single,secondary,no,3217,yes,no,unknown,28,may,24,1,-1,0,unknown,no
4244,39,admin.,divorced,secondary,no,83,yes,no,cellular,30,jul,69,6,-1,0,unknown,no
1779,32,technician,single,tertiary,no,13711,yes,no,cellular,14,may,638,1,175,3,success,no
1316,30,management,married,tertiary,no,3134,yes,no,cellular,17,jul,124,1,-1,0,unknown,no
4416,32,blue-collar,single,secondary,no,811,yes,no,cellular,14,may,563,1,-1,0,unknown,yes
2432,33,technician,divorced,tertiary,no,39,no,no,cellular,19,aug,123,5,-1,0,unknown,no
266,29,student,single,secondary,no,872,yes,no,unknown,7,may,230,1,-1,0,unknown,no
3224,55,management,married,tertiary,no,-375,no,no,cellular,30,jul,814,2,-1,0,unknown,yes
2011,31,blue-collar,married,primary,no,0,yes,yes,unknown,12,may,59,4,-1,0,unknown,no
3608,44,management,married,tertiary,no,13893,no,no,unknown,11,jun,29,2,-1,0,unknown,no
2379,42,blue-collar,divorced,secondary,no,1491,yes,no,cellular,6,may,203,2,334,2,failure,no
3002,27,services,single,secondary,no,3354,yes,no,cellular,14,may,493,5,-1,0,unknown,no
4279,31,housemaid,married,unknown,yes,-6,no,yes,telephone,7,jul,94,2,-1,0,unknown,no
560,34,technician,married,secondary,no,1464,yes,no,unknown,23,may,350,1,-1,0,unknown,no
1144,48,management,married,tertiary,no,998,yes,no,cellular,29,jan,121,3,-1,0,unknown,no
3937,53,housemaid,married,primary,no,2581,no,no,cellular,15,apr,99,1,-1,0,unknown,no
3818,53,services,divorced,secondary,no,765,yes,no,cellular,14,may,959,3,174,7,other,yes
3690,80,housemaid,married,primary,no,0,no,no,cellular,23,feb,639,1,189,1,failure,yes
551,34,technician,married,secondary,no,-228,yes,no,cellular,20,apr,187,3,332,3,other,no
3734,27,services,married,secondary,no,0,yes,no,cellular,22,jul,1608,13,-1,0,unknown,yes
103,57,services,single,primary,no,3777,yes,no,telephone,13,may,65,2,-1,0,unknown,no
3460,24,services,married,secondary,yes,110,yes,no,unknown,23,may,27,1,-1,0,unknown,no
3109,35,management,single,tertiary,no,0,no,yes,cellular,14,aug,370,4,-1,0,unknown,no
4299,37,services,married,secondary,no,0,yes,yes,cellular,31,jul,187,2,-1,0,unknown,no
2095,35,blue-collar,married,primary,no,319,yes,no,cellular,16,jul,221,1,-1,0,unknown,no
635,33,management,divorced,tertiary,yes,280,no,yes,cellular,18,nov,155,1,-1,0,unknown,no
4464,53,services,divorced,secondary,no,4554,no,no,cellular,5,feb,8,6,-1,0,unknown,no
3983,40,technician,divorced,tertiary,no,1871,yes,no,cellular,17,nov,64,1,-1,0,unknown,no
2169,29,entrepreneur,single,secondary,no,404,no,no,cellular,30,jan,413,3,-1,0,unknown,no
3084,45,blue-collar,married,secondary,no,4646,yes,no,unknown,13,may,118,1,-1,0,unknown,no
932,39,management,divorced,tertiary,no,3575,no,yes,cellular,18,aug,74,3,-1,0,unknown,no
3776,36,blue-collar,divorced,secondary,no,-11,no,no,unknown,5,jun,152,2,-1,0,unknown,no
4037,42,management,divorced,tertiary,no,0,no,no,unknown,19,may,131,2,-1,0,unknown,no
1149,59,retired,married,secondary,no,1173,no,no,unknown,9,jun,77,2,-1,0,unknown,no
3341,53,admin.,married,secondary,no,459,no,no,cellular,5,apr,558,1,-1,0,unknown,yes
878,31,self-employed,single,secondary,no,203,no,yes,cellular,19,nov,177,1,-1,0,unknown,no
3211,37,technician,married,secondary,no,2707,yes,no,telephone,16,jul,109,1,-1,0,unknown,no
1120,48,entrepreneur,married,secondary,no,725,no,yes,cellular,10,jul,105,1,-1,0,unknown,no
1755,38,technician,married,secondary,no,226,yes,no,unknown,30,may,762,3,-1,0,unknown,yes
1478,35,technician,single,tertiary,no,7546,yes,no,cellular,28,dec,137,1,122,3,failure,no
3039,63,retired,married,primary,no,8044,no,no,cellular,12,nov,702,1,-1,0,unknown,no
4081,26,management,single,secondary,no,565,yes,no,unknown,6,jun,582,11,-1,0,unknown,no
2039,43,management,married,tertiary,no,13044,no,no,cellular,18,aug,36,4,-1,0,unknown,no
3813,35,self-employed,single,secondary,no,1732,no,no,telephone,21,nov,1441,3,-1,0,unknown,no
1051,38,blue-collar,married,secondary,no,-388,yes,no,unknown,9,may,412,1,-1,0,unknown,no
4456,37,management,married,primary,no,3953,yes,no,cellular,6,apr,610,2,138,1,failure,no
723,34,services,married,secondary,no,586,yes,yes,unknown,8,may,224,2,-1,0,unknown,no
3275,32,management,married,tertiary,no,5878,no,no,cellular,19,aug,159,2,-1,0,unknown,no
2814,43,technician,married,tertiary,no,192,no,no,cellular,5,aug,203,2,-1,0,unknown,no
3858,37,admin.,married,secondary,no,-107,yes,no,unknown,28,may,158,2,-1,0,unknown,no
4103,46,management,divorced,tertiary,no,25,no,no,unknown,26,may,103,2,-1,0,unknown,no
1504,47,admin.,divorced,secondary,no,225,no,no,cellular,28,aug,1126,4,-1,0,unknown,yes
1887,33,management,married,unknown,no,18347,yes,no,unknown,23,may,415,1,-1,0,unknown,no
962,52,admin.,married,secondary,no,2347,no,yes,cellular,12,aug,603,3,-1,0,unknown,no
823,43,management,married,tertiary,no,1429,yes,no,cellular,19,nov,1015,1,198,2,other,yes
1129,36,management,single,tertiary,no,243,yes,no,cellular,7,may,160,2,360,3,failure,no
2473,32,technician,married,tertiary,no,-1053,yes,no,cellular,21,jul,357,3,-1,0,unknown,no
3602,36,technician,married,secondary,no,474,yes,no,unknown,27,may,59,1,-1,0,unknown,no
2826,39,management,married,tertiary,no,763,yes,no,cellular,11,may,877,7,300,2,other,yes
4376,42,blue-collar,married,primary,no,-10,yes,no,unknown,9,may,291,4,-1,0,unknown,no
2764,42,blue-collar,married,secondary,no,2157,yes,no,cellular,13,may,149,1,364,2,failure,no
3610,36,technician,divorced,secondary,no,-435,yes,no,unknown,2,jun,85,8,-1,0,unknown,no
2076,46,technician,married,secondary,no,1427,yes,no,unknown,14,may,32,3,-1,0,unknown,no
2700,64,retired,divorced,tertiary,no,890,no,no,cellular,3,jul,531,3,-1,0,unknown,no
1136,36,services,single,secondary,no,1482,yes,no,cellular,18,nov,177,2,174,1,other,no
3729,42,entrepreneur,married,primary,no,149,no,no,cellular,20,aug,94,2,-1,0,unknown,no
1679,38,self-employed,married,secondary,no,279,yes,no,unknown,28,may,110,5,-1,0,unknown,no
2799,43,management,married,tertiary,no,2886,no,no,cellular,20,nov,230,1,-1,0,unknown,no
143,31,management,single,tertiary,no,874,yes,no,cellular,18,nov,190,2,-1,0,unknown,no
1625,36,services,married,secondary,no,1746,yes,no,cellular,7,apr,15,1,316,1,failure,no
3974,54,retired,married,primary,no,208,no,no,unknown,12,may,255,1,-1,0,unknown,no
968,33,management,single,tertiary,no,1909,no,no,cellular,8,aug,191,2,-1,0,unknown,no
1742,55,retired,married,primary,no,150,no,no,cellular,8,jul,124,1,-1,0,unknown,no
2678,74,retired,married,secondary,no,935,no,no,cellular,26,jan,100,1,104,1,other,no
219,49,services,married,secondary,no,400,no,no,cellular,21,aug,151,3,-1,0,unknown,no
1524,42,blue-collar,married,primary,no,792,yes,yes,cellular,19,nov,611,2,175,12,other,no
2559,43,technician,married,secondary,no,17,yes,no,unknown,16,may,353,4,-1,0,unknown,no
2548,34,blue-collar,married,unknown,no,41,yes,no,cellular,6,may,34,9,-1,0,unknown,no
4232,38,technician,single,secondary,no,-242,yes,no,cellular,18,may,1173,3,278,6,success,yes
1454,45,services,single,primary,no,1893,yes,no,unknown,3,jun,1259,6,-1,0,unknown,yes
2654,36,management,married,tertiary,no,1133,yes,no,cellular,4,aug,293,1,181,2,other,yes
2072,44,management,single,tertiary,no,-1313,yes,yes,cellular,15,may,104,10,-1,0,unknown,no
4306,51,technician,married,secondary,no,143,yes,no,unknown,16,may,627,1,-1,0,unknown,no
2761,35,blue-collar,divorced,secondary,no,0,yes,no,unknown,8,may,477,1,-1,0,unknown,no
1974,44,technician,single,secondary,no,7138,no,no,cellular,8,aug,809,2,-1,0,unknown,yes
1287,31,management,married,tertiary,no,2603,yes,no,cellular,11,feb,280,4,-1,0,unknown,yes
2372,43,services,single,secondary,no,3403,yes,no,cellular,12,nov,707,2,97,2,success,yes
4069,45,services,divorced,secondary,no,-179,no,no,unknown,3,jul,155,2,-1,0,unknown,no
3311,87,retired,married,primary,no,230,no,no,cellular,30,oct,144,1,-1,0,unknown,yes
1663,52,blue-collar,divorced,primary,no,-191,yes,no,unknown,15,may,755,1,-1,0,unknown,yes
2909,39,admin.,married,secondary,no,406,no,no,cellular,30,jul,253,5,-1,0,unknown,no
3632,35,student,single,unknown,no,0,no,no,telephone,28,jan,122,3,-1,0,unknown,no
2376,35,services,married,secondary,no,152,yes,no,unknown,2,jun,563,1,-1,0,unknown,yes
1579,37,management,married,tertiary,no,539,no,no,cellular,18,jan,540,2,115,3,failure,no
1856,48,management,divorced,tertiary,no,541,yes,no,cellular,14,may,72,1,363,2,other,no
2253,30,housemaid,single,secondary,no,1924,no,no,cellular,6,feb,170,1,-1,0,unknown,no
3340,49,entrepreneur,married,primary,no,199,no,no,unknown,13,may,113,2,-1,0,unknown,no
3269,37,blue-collar,divorced,secondary,no,48,yes,no,unknown,8,may,133,2,-1,0,unknown,no
3057,29,technician,married,tertiary,no,43,yes,no,unknown,20,may,68,2,-1,0,unknown,no
2673,35,self-employed,married,tertiary,no,560,yes,no,cellular,2,apr,58,1,136,1,failure,no
3855,47,technician,married,secondary,no,-9,no,no,cellular,14,aug,457,2,-1,0,unknown,no
145,35,management,married,tertiary,no,106,no,yes,cellular,11,aug,588,2,-1,0,unknown,no
3428,29,self-employed,married,tertiary,no,1,no,no,cellular,18,jul,167,3,-1,0,unknown,no
4026,32,self-employed,married,tertiary,no,3601,no,no,cellular,22,aug,171,15,-1,0,unknown,no
3349,26,management,married,tertiary,no,265,no,no,cellular,30,jan,650,2,-1,0,unknown,no
